	###	Comment	Type	Target	Implicit	Metaphor/metonymy	Sarcasm/humor	Rhetorical question	Circumlocution	binary-hate-speech
5171	https://www.facebook.com/10513336322_10153766238276323_10153771049956323	Yes, SD is a racist party. Confirmed.	Other offensive	Other						Hate speech
5172	https://www.facebook.com/10513336322_10153766238276323_10153767783286323	thriving multicultural societies = Segregation... Gated communities for the rich och all colours and religions and violent ghettos for the poor. Economy 101 The leftmost and rightmost sympathizers in Sweden are driving their politics on a kindergarten level. Throwing their ill fit ideologiies left and right (wow) with little to no backlash. Of course they will continue to do so when there is no adult to grab them by their ears and tell them 'no booboo this is not okay', Sweden is a joke.	Other offensive	Other						Hate speech
5173	https://www.facebook.com/10513336322_10153766238276323_10153767472376323	The funny thing is, that all those nationalist parties in Eastern Europe think (Polish, Hungarian,Romanian) , they are somehow similar and these people are their allies ,while up in the North and West, the nationalist parties Don't put them on any higher hierarchical level than any immigrants. It's the fail of the whole nationalist movements. You think, you got some allies, but somehow there will be someone think that's better than you, because his or her racial features.	Acceptable speech	No target						Acceptable speech
5174	https://www.facebook.com/10513336322_10153766238276323_10153768219631323	"I'm so ashamed to be Swedish, listening to these ignoramus dipshits going on and on about ""their"" Sweden. Believe me when I say that THEIR Sweden isn't OUR Sweden. Every day is a fight against SDU and SD, a fight for compassion, love and acceptance. A fight to educate people to embrace cultural differences instead of shying away from them. We are better then this and we will prove it. I just hope it happens sooner rather then later."	Other offensive	Other						Hate speech
5175	https://www.facebook.com/10513336322_10153766238276323_1722538471302094	"To begin with, I AM Swedish and very proud of it. Sweden shouldnt be the wealthy rich country we are today without all our immigrants. The reporter/writer here dosent dig in to the real question. People who vote for SD isnt all of them affraid of new cultures or racists. They just want other countries to lend a bigger hand. Compare the number Sweden have welcomed the last year to U.S and when you do that compare the population as well. I didnt vote for SD i would never support their background and opinions. (Don't ever compare Sweden to the U.S.) But to point a finger to Sweden as a country is wrong. And by the way: The idiot who said ""because we don't want to look like filthy romanians or something"" should be recieving several slaps right to his face for that stupid statement."	Other offensive	Other						Hate speech
5176	https://www.facebook.com/10513336322_10153766238276323_10153795739351323	In the video, the SD people are afraid of entering a part of the city with foreigners, so they are afraid. One talks negatively about romanian people as filthy. He dont like romanian people normalt culture	Acceptable speech	No target						Acceptable speech
5177	https://www.facebook.com/10513336322_10153766238276323_10153862191466323	Hope you don't mind the mass rapes going on because of these disgusting migrants	Background offensive	Migrants						Hate speech
5178	https://www.facebook.com/10513336322_10153766238276323_10153862235491323	I missed that, mass rapes by immigrants? Where? Do you have more information? Links?	Acceptable speech	No target						Acceptable speech
5179	https://www.facebook.com/10513336322_10153766238276323_10153862663281323	I've missed it aswell.	Acceptable speech	No target						Acceptable speech
5180	https://www.facebook.com/10513336322_10153766238276323_1512413442388127	Liam Dyson ?	Acceptable speech	No target						Acceptable speech
5181	https://www.facebook.com/10513336322_10153766238276323_10153768202876323	These people are not a just representation for out great country. On behalf of all intelligent swedes of all origins, we are sorry for this great political embarassment. They do not represent the average swede and Im sure the Vikings wich they hold in such high regard would be ashamed to. World, we are truly sorry. UrbanArtist Viktor Byhr and Sweden.	Acceptable speech	No target						Acceptable speech
5182	https://www.facebook.com/10513336322_10153766238276323_1520765478216226	"Actually the guy that said ""Because we don't want to look like a filthy Romanian or something."" probably was referring to the Gypsies! But he is so limited like other European country citizens that he doesn't know the difference between a Romanian and a Gypsy!"	Other offensive	Other						Hate speech
5183	https://www.facebook.com/10513336322_10153766238276323_1723851647837443	as the French, a Muslim will come to them, and any attempts will be made, they all will say something bad by Romanian (Gypsy, nothing) Well, do not start to believe that they are degenerate?	Acceptable speech	No target						Acceptable speech
5184	https://www.facebook.com/10513336322_10153766238276323_10153768530211323	"As a swede I just feel ashamed when I see this... I'm ashamed that these people are my countrymen! On my behalf i wouldn't mind deporting all ""swedish democrats"" and replacing them with refugees. That would make Sweden a better place..."	Other offensive	Other						Hate speech
5185	https://www.facebook.com/10513336322_10153766238276323_10153769713946323	Do you see the pattern here? Societal outcasts looking for something to unify them (xenophobia). Just a kids club. Omg I mean just listen to that womans reasoning on why Sweden cant be multicultural when the UK and US are doing it fine. *facepalm*. Yup, these are elected politicians.	Acceptable speech	No target						Acceptable speech
5186	https://www.facebook.com/10513336322_10153766238276323_1722459471309994	For a country with high education standards, I thought the girl was not able at all to produce a reasonable argument to support her ideas...dummies 😂	Other offensive	No target|Other						Hate speech
5187	https://www.facebook.com/10513336322_10153766238276323_1520431761582931	"There are no arguments, only fear and hate bred by being unhappy with their own lifes. ""Fear is the path to the dark side. Fear leads to anger. Anger leads to hate. Hate leads to suffering"" - Yoda, Jedi Master. 896 BBY - 4 ABY"	Acceptable speech	No target						Acceptable speech
5188	https://www.facebook.com/10513336322_10153766238276323_1772551832967424	"UK and US are not ""doing fine"" I live in US and terrorist cell groups are located all over the place. UK has Muslim only areas. Why are you speaking for people and places you know nothing about?"	Acceptable speech	No target						Acceptable speech
5189	https://www.facebook.com/10513336322_10153766238276323_1521762598116514	The effort which, these people have applied against immirants, if they apply even 10% to stop their governments influencing or infiltraring other countries economically or by waging wars immigrants will never end up on your borders	Acceptable speech	No target						Acceptable speech
5190	https://www.facebook.com/10513336322_10153766238276323_10153771858046323	This is bad, but not indicative of Sweden as a whole. You get nasty far-right parties everywhere. As Ali Taki pointed out, us Brits are lumbered with the BNP, Britain First, EDL and UKIP parties...yes they have support, from knuckle dragging trolls delighted they can finally spout off their racist, misinformed rubbish. Mind you, our regular Conservative Party do that as well...	Acceptable speech|Other offensive	No target						discard
5191	https://www.facebook.com/10513336322_10153766238276323_10153767839161323	"Only narrow-minded people from SD can state these xenophobic ideas! They should read more history about the other nationalities that live in Sweden before starting to label someone and also Giovanni Sartori's book ""Pluralism, Multiculturalism and Foreigners: an Essay on Multiethnic Society""."	Other offensive	Other						Hate speech
5192	https://www.facebook.com/10513336322_10153766238276323_10153768993211323	"This is a neo fascist/nazi party with no moral boundaries. The vast migration has triggered the swedish people to put their vote on them, but they have been around long before any immigrants coloured our white suburbs. As a swede who grew up with Palme and social equality, heartfelt solidarity and an unprecedented welfare-system, I am in agony and actually planning for future underground resistance or me leaving Sweden. I am not alone, most swedes are as concerned as me, but political uncertainty still makes SD the largest party among a lot of semi-big ones. There is no way that the Sweden Democrats (i.e. the nazi security service, SD) can lead the country or lead to anything else than surpluse lessons that Sweden never got to learn in WW2. Our country is just a couple of years away (elections are in 2018 and SD is now the largest party in polls, making them eager for a fast re-election and a fast take-over) from being hijacked by a malevolent ""party"" with a bloodline straight from the SS highquarters (evidence based, please check it out) in Berlin 1942. Check the sources and you will find it is for real. Sounds like sci-fi but sadly is not. In the 90's there was a political movement among the neo nazis that collected them with fascist forces. Street violence drastically fell and people experienced an eerie silence, going from neo nazis murdering and battering of those in opposition: homosexuals, immigrants, ""lefties"" etc, to an appreciated parliamentary movement. The SD, formed by old nazis in 1988, left the uniforms and sieg heils behind them and organized themselves in a ""political"" party, SD. Today, their accomplishments are uniting and focusing racist, fascist and nazi groups, spreading propaganda that supports and leads to racist murderings and arson. This will soon be everyone's problem, no matter nationality. So please – UN, GB, US – anyone. Help. Make sure that the World community does not accept a regime that stands against civil rights, free speech and democracy. Do not allow the worst parts of our history to repeat itself. Use the UN declaration of human rights to shed a light on this abomination!"	Other offensive	Other						Hate speech
5193	https://www.facebook.com/10513336322_10153766238276323_1722366431319298	Because we don't want to look like a filthy Romanian or something. ....?!?!?! Under the circumstances I declare myself proud to be Romanian, a filthy Romanian according to this people; filthy, but with my head on my shoulders, and with my feet on the ground, with a clean brain, clean but unwashed. I will not say that the Swedish people are idiots because I don't want to put them all in the same pot as they, and not only them do, when it comes to Romanians. I think that these clean, young guys throw their brains in the washing machine along with their panties, but instead of detergent, they let them spin in their own yellow - brown juice.	Other offensive	Other						Hate speech
5194	https://www.facebook.com/10513336322_10153766238276323_1521699874789453	Well, if we take to consideration how common peiple ignore the poor people who begs on our street or homeless people over all... We are not better than the people you call racists. It's all about money, not which color you have on your skin. I would be pleased if we tried too take care of other people than our own.	Acceptable speech	No target						Acceptable speech
5195	https://www.facebook.com/10513336322_10153766238276323_1722466644642610	De pratar inte med någon de möter, de pratar bara med sig själva, de lever inte i hela Sverige, de lever i deras egna umgänge där de aldrig utsätter sina tankar, åsikter för friktion. Outvecklade hjärnor är livsfarligt eftersom de blir långsamma, rädda, hittar på en verklighet för att ge sig själv befogenhet till självuppfylld profetia. Isolering skapar galenskap...	Acceptable speech	No target						Acceptable speech
5196	https://www.facebook.com/10513336322_10153766238276323_10153769708761323	:) well romanians don t rape or kill in general...maybe will be lazy at work becouse part of Europe don t treat them well don t pay them or treat them badly...enyway I love my cauntry/work here/live and have a family here I would never chose another place to live....unless it is a warm country with sun and ocean beach near for my soul and my child to enjoy	Acceptable speech	No target						Acceptable speech
5197	https://www.facebook.com/10513336322_10153766238276323_10153766948841323	History rewriting itself? Anyway, not even worth commenting their bigotry borderline nazy style extremism. But ''filthy Romanian''?? And the scary part is not that an ignorant extremist might have said something like that, but that The Guardian are quoting it almost as a headline...	Other offensive	Other|Journalist or medium						Hate speech
5198	https://www.facebook.com/10513336322_10153766238276323_10153767812851323	I lived in Sweden for 12 years. Wonderful place. Heja Sverige....! I left Sweden for the UK just as the SD were growing in momentum. Back then they were met with great disapproval - and disbelief - by fellow Swedes. I have sadly, yet almost understandably witnessed their growth in popularity. The problem seems to be twofold- lacklustre Swedish immigration / integration policies and a stubborn mentality towards a multicultural society (although this is still via a minority, thankfully) I recall moving to Stockholm in 1998, where you never saw the homeless on the streets, these days you can't walk more than four blocks with running into panhandlers... Who in many cases seem to be connected to foreign organised crime rings. What are the authorities doing about this? Nothing or very little, it seems... hence one can fathom the discontent. Not that the example above warrants racism, or even imply that SD are all racists (and yes, I would love to see the chap in the video being locked in a room full of Romanians and have him explain filthiness in greater detail...)	Other offensive	Other						Hate speech
5199	https://www.facebook.com/10513336322_10153766238276323_10153767849421323	All I see now is general fear across the globe...everything being connected to older and recent terrorist events...sad thing is that the terrorist are achieving their goals without putting to much effort in it...and if rape is a serious problem in Sweden. ..harden the punishments...punish individuals not ethnical/social/religious groups....cause when you target the group not the individual you become more a terrorist and less a human!!!	Acceptable speech	No target						Acceptable speech
5200	https://www.facebook.com/10513336322_10153766238276323_10153768534866323	Please keep in mind that these people represent a minority of swedes, about 13%. They represent the poor educated and narrow minded people of sweden, and originally come from nazi ideology. This does not represent sweden and it does not represent the other 87% of swedes that are the total opposite. Sweden is a very warm, open and intelectual society where people respect one another and live in symbiosis with eachother.	Other offensive	Other						Hate speech
5201	https://www.facebook.com/10513336322_10153766238276323_10153768761076323	Total opposite? I'm not so sure	Acceptable speech	No target						Acceptable speech
5202	https://www.facebook.com/10513336322_10153766238276323_10153768775686323	Do you think so? :) I am just speaking from my personal opinion. But of course, the taste is like the butt, it's separated! 😜	Inappropriate	No target						Hate speech
5203	https://www.facebook.com/10513336322_10153766238276323_10153766703401323	Well, time for open up this situation. Time to talk about it. Is sad but true what is happening here and like brazilian living in Sweden i just cant understand why so afraid about people with diferent cultures, sounds primitiv.	Acceptable speech	No target						Acceptable speech
5204	https://www.facebook.com/10513336322_10153766238276323_1520499431576164	I have been there for one year in Sweden and really realize that,that Swedish people are most kind,nice,friendly,sweet and polite people rather then other European countries	Acceptable speech	No target						Acceptable speech
5205	https://www.facebook.com/10513336322_10153766238276323_10153784302871323	They are the scum on this earth! The majority are of low educated and the leaders are mostly with a criminal background like violonce and harassing foreigners. They have no compassion or empathy for nothing but themselves. The lowest from the low. The scum in this country the shameful are SD	Other offensive	Other						Hate speech
5206	https://www.facebook.com/10513336322_10153766238276323_10153768955531323	I'm in absolute chock due to the fact that members of the Sweden Democrats actually has the ability to outer some words in english. If only their other abilities were as strong.	Other offensive	Other						Hate speech
5207	https://www.facebook.com/10513336322_10153766238276323_1723493501206591	these young dumb students can´t even spell the word Car in swedish wich has 3 letters. Why would ppl like this even think of getting any power on any political stage here. Yes, they are the 3rd biggest political party here but since the elactions so many ppl in sweden have shown their solidarity to the refugees that are coming. Things will change for the good untill then these twats can go on an dream a bit longer couse it will be time to wake up!	Other offensive	Other						Hate speech
5208	https://www.facebook.com/10513336322_10153766238276323_10153767156511323	I see its been mentioned before but I'd also like to clarify that this is no way represents all of Sweden. There are still loads of us who stand proud against Racsim and any sort xenophobia. Sadly I see a lot of the same arguments from UKIP as I do from SD so I really hope you brits come to the realization that parties and ideas like that are NOT the solution.	Acceptable speech	No target						Acceptable speech
5209	https://www.facebook.com/10513336322_10153766238276323_10153767745406323	She says places like the Uk are thriving in there multiculturalism but yet they cause so much violence demand there own laws cause riots If someone speaks bad of them have no go zones and encourage extremism? Yep there doing so well!!	Background offensive	No target|Migrants						Hate speech
5210	https://www.facebook.com/10513336322_10153766238276323_10153767927511323	well actually, there is so many refugees arriving in Sweden and Germany, because England only gives shelter to a ridiculously small number...	Acceptable speech	No target						Acceptable speech
5211	https://www.facebook.com/10513336322_10153766238276323_10153767928381323	as many other European countries refuse to take refugees as well....	Acceptable speech	No target						Acceptable speech
5212	https://www.facebook.com/10513336322_10153766238276323_10153768958081323	"I actually hope this country falls , Some people has bussines to do that day when it happens , I have atleast , You probably asking what? Well as you see if this country falls, All the ""normal"" people have a important job that day And its to Kill All the fucking racists. Wont stop until all of those racists in sweden is dead. There is no diffrence between Racists and Terrorist ... Both of them is unhuman , Some people tells me ""if you kill you wil lbe the same as them"" But if i dont kill they get stronger and bigger , I heard from greater and big mens that ""Killing is accepted if you do it for the greater of good"" im waiting untill it happens Then my assignment will start. I wont stop hunting you down!!"	Other threat	Other						Hate speech
5213	https://www.facebook.com/10513336322_10153766238276323_1520567681569339	This level of immigration is unsustainable, even a child could do the maths. Swedes paying extortionate taxes to pay for their own suicide. Good luck to the Swedish Democrats.	Background offensive	Migrants						Hate speech
5214	https://www.facebook.com/10513336322_10153766238276323_1520360621590045	"``Because we don't want to look like a filthy Romanian or something."" - I have not met a large number of Romanians but I have met a few and I can say I would any day prefer Romanians to Scandinavian far right wingers."	Acceptable speech	No target						Acceptable speech
5215	https://www.facebook.com/10513336322_10153766238276323_10153766718041323	"To suggest it's immigrants' fault, even to agree migration is an issue, is to play into the hands of the propaganda. It's rubbish. The major problem is we're all in a period of economic theft, a downturn in economies where the rich are literally stealing from the poor and Middle classes... these people are looking for someone to blame for their problems and ""poof"" right wing parties appear blaming immigrants."	Other offensive	Other						Hate speech
5216	https://www.facebook.com/10513336322_10153766238276323_10153767611851323	First to that prick who speaks against Romanian. He is stupid. Romanian women are probably far more beautiful than Swedish. Y soy mexicano. Sorprende que la intolerancia impere en Escandinavia cuando eran de las sociedades más liberales.	Acceptable speech|Other offensive	Other						discard
5217	https://www.facebook.com/10513336322_10153766238276323_10153766698721323	"I don't blame them saying that. I lived in Stockholm, every Metro station has ROMA people that look ""filthy"" and they say they are Romanian. (2 very different culture).. so when these Nazi assholes say Romanian they mean Roma people and I agree those Roma ppl are ""filthy"" (begging, being made to beg by some top criminals) so let's help them but that's another thing all together"	Other offensive|Background offensive	Other						Hate speech
5218	https://www.facebook.com/10513336322_10153766238276323_10153767176856323	"that's true but rroma (""gypsies"") are becoming more and more educated and integrated into Romanian society (as well as in other countries). And you can see that this applies to anyone who receives the proper education, regardless of background, skin colour, etc. Being raised in the proper environment where they can develop a motivation for learning is important. The problem is more to do with the fact that a great deal of rroma/gypsies are conservative themselves and want their traditions preserved.. which unfortunately and truthfully, is only hurting those who want to learn and improve their situation in life. Though it's true a lot of Romanians have put gypsies down because of their reputation for being criminals, which doesn't help the (potentially) good ones change their situation either."	Acceptable speech	No target						Acceptable speech
5219	https://www.facebook.com/10513336322_10153766238276323_10153767700731323	Marwa Salih many people don’t welcome refuges and immigrants , I would rather live and die here in this hell like country than to live in a country where I am not welcomed and hated	Acceptable speech	No target						Acceptable speech
5220	https://www.facebook.com/10513336322_10153766238276323_1722477761308165	It's sad to see tolerant people turning into extremists :( The world is changing now, so we should change as well. now we should think global not just about our own town or country. I agree to some extent that there should be a proper plan for taking in the asylum seekers but sometimes it gets hard because those are also human beings whose homes are destroyed by terrorists and they are in desperate need of help from rest of the humanity. If we don't help our fellow humans then who will help them? a cow? or a lion?	Acceptable speech	No target						Acceptable speech
5221	https://www.facebook.com/10513336322_10153766238276323_1722418697980738	We are one of the most educated country in EU, with a high education level... What the hack this idiot is talking about us being filthy?! He is filthy and rude using that word about other people. I bet he even doesn't know where is Romania or how it looks like... He probably talking from some cartoons movie or so	Other offensive	Other						Hate speech
5222	https://www.facebook.com/10513336322_10153766238276323_10153768823526323	"This article is so stupid and ignorant! She says that Uk is doing well through multiculturalism??? Biggest joke ever! Google "" Rotherham scandal"" and see if the 1400 raped girls agree! Then they translated the song wrong, it's"" this is were I live in freedom "" Not "" this is the fatherland! And; you want to talk about racism and bring up Sweden?? They don't even know what racism is!! As the Eastern European countries and Serbia what they think about gypsies! Ask Russians what they think about black people and gays! The police in Italy shoot migrants! U.K. Has taken in 10000 Syrians ! Sweden 150 000 and counting ! In capita that would be if the Uk took ca 1 million !!! And then they sent a lefties reporter to tell us we are racists!!!! That girl can spend a night alone in that area see how happy she will be ! Stupid hypocrite!"	Other offensive	Related to migrants|Migrants|Journalist or medium						Hate speech
5223	https://www.facebook.com/10513336322_10153766238276323_10153768513441323	"Very low.. disgusting people..! I am Rumanian and i can insure u stupid bastards that my shoes r cleaner than ur mouth..!!! If u see a dirty person try to understand the reasons why before u judge.. maybe he/she livs in the street maybe has no money at all to buy things and so on.. beside that is sooooo stupid of u all to generalise.. shall i say that all swedes r drinkers only cos a few are alcoholic ? shall i say that all swedes r dirty only cos some of them says they shower once a week cos otherwise their skin become too dry??? of course not.. cos i am not stupid.. too bad ""people"" like u are allowed to live on the same planet with real people.. like those who show understanding and help the one in need and never point a finger to anyone cos they know they r not perfect either and they know that everyone is fighting its own battle..! Shame on u.. big time..!!!"	Other offensive	Other						Hate speech
5224	https://www.facebook.com/10513336322_10153766238276323_1522033021422805	This is just another Liberalism gone mental report. I live in Sweden and know many Swedes who talk to foreigners. I also know many girls from the middle east here who date Swedish guys (but have to in secret), because if their fathers knew they were seeing Swedish boys they could be either injured or killed. Yet this report says Swedes won't mix and integrate. Almost all torching of mosques have been committed by Syrian Christians as they hate muslims even more because of what ISIS has done in Syria. The youth from Trollhätten was crazy and was not active in the SD's, the woman who was murdered at Ikea by an immigrant who was told to leave Sweden had very little reporting, shame on the Swedish press there. The hypocracy in this country is absolutley amazing!!	Other offensive	Journalist or medium						Hate speech
5225	https://www.facebook.com/10513336322_10153766238276323_10153768509416323	maybe, filthy romanian gipsy,not Romanian.in Romania live 19 ethnicity ,like gipsy(rroma people/is not the same with Romanian),turkis,maghiar,etc.Romanian work in the agriculture and farms,don t still and bag like gipsy.	Acceptable speech	No target						Acceptable speech
5226	https://www.facebook.com/10513336322_10153766238276323_10153768337796323	Ever science I was a little boy I always want to go to Sweden and study there and live there because it's a peaceful country, But I just lost respect for Swedish people .	Acceptable speech	No target						Acceptable speech
5227	https://www.facebook.com/10513336322_10153766238276323_10153768673646323	There seems to be A LOT of discussions here in the comments about gypsies not being romanians, BY romanians-- And nobody is calling it racism.. Thats fucked up since everyone is freaking out about the Swedish people!	Inappropriate	No target						Hate speech
5228	https://www.facebook.com/10513336322_10153766238276323_1722347247987883	"Welcome to reality! What you call "" racism "" is what 80% of Europeans think. Many Romanians hate Romani beggars"	Acceptable speech	No target						Acceptable speech
5229	https://www.facebook.com/10513336322_10153766238276323_10153769953701323	"Sweetie, is not about racism. I think they just want to show you/ to the others the difference between gypsies and Romanians. We have lots of people from this ethnic group in our country. Even if I'm Romanian, I still have very good friends who are gypsies, but still, the majority of this ethnic minority is either stealing in our country or stealing from people from other countries. Because of that, Europe is seing ""Romanains"" as bad people. And because of what gypsies do, romanins too get to know, feel racism. When is not actually their fault.."	Acceptable speech	No target						Acceptable speech
5230	https://www.facebook.com/10513336322_10153766238276323_10153767937181323	For everyone who saying that Sweden the isn't like that for me bla bla bla. First of all SD is the third biggest political parti because the swedish people voted on them to be that so it is a big amount of people who agree with their political views. Second of all try to be realistic we have seen plenty of videos and comments on romainen people and it's not often nice. We even had commercials on the subway about the romainens who begs and how they make Sweden filthy with their presence. With that said I know that not every Swede is like that or thinks that but obviously it's plenty who does so stop being blind to the facts because if u can't see the problem there is no problem for YOU. It doesn't mean the problem doesn't exist..	Acceptable speech	No target						Acceptable speech
5231	https://www.facebook.com/10513336322_10153766238276323_10153768797911323	Fett bra skrivet Mikal	Acceptable speech	No target						Acceptable speech
5232	https://www.facebook.com/10513336322_10153766238276323_10153768964031323	Tack så mkt! 😘😘😘	Acceptable speech	No target						Acceptable speech
5233	https://www.facebook.com/10513336322_10153766238276323_1722784227944185	It's a good thing these things get spread around the world, way too far have the Sweden Democrats gone unnoticed by other countries.	Acceptable speech	No target						Acceptable speech
5234	https://www.facebook.com/10513336322_10153766238276323_10153766793481323	Filthy smart romanians 😝 The Romanian Olympic students won six medals (two gold, three silver and a bronze) at the 53rd edition of the International Mathematics Olympiad held at Mar del Plata (Argentina).	Acceptable speech	No target						Acceptable speech
5235	https://www.facebook.com/10513336322_10153766238276323_10153766546011323	It's not anti immigrant sentiments . It's anti islamification of their country you morons. It's not the far right. It's common sense and knowing the real threat that is being made. It's about time the dormant Viking blood within them has awoken	Other offensive|Background offensive	Migrants						Hate speech
5236	https://www.facebook.com/10513336322_10153766238276323_10153767183591323	You know there were vikings working for muslims, right? :)	Acceptable speech	No target						Acceptable speech
5237	https://www.facebook.com/10513336322_10153766238276323_10153767208946323	Joel Carlberg Torsell Your point is immaterial to this article and my post. I don't recall Muslims en masse immigrating to Scandinavia during the reign of the Vikings and spreading Sharia...	Acceptable speech	No target						Acceptable speech
5238	https://www.facebook.com/10513336322_10153766238276323_10153767796801323	Salvador: You really dont know what you are talking about do you? Since fucking when has Sweden had sharia law? Are you truly that dense or are you just pulling bullshit out of your ass and trying to pass it as some sort of fact?	Other offensive	Commenter						Hate speech
5239	https://www.facebook.com/10513336322_10153766238276323_10153767883316323	.. One Month of Islam and Multiculturalism in Sweden: October 2015 http://www.gatestoneinstitute.org/6940/sweden-islam-multiculturalism-october	Acceptable speech	No target						Acceptable speech
5240	https://www.facebook.com/10513336322_10153766238276323_10153767935126323	"""Dormant viking blood"" lol are you serious? Our viking ancestors were brutal, thieving rapists who raided countries that were powerless to hold them off. They favoured pillaging defenseless villages, killing or enslaving the people there. That's NOT an ideal to aspire to."	Acceptable speech|Other offensive	No target|Other						discard
5241	https://www.facebook.com/10513336322_10153766238276323_10153768246786323	Lol this guy.	Acceptable speech	No target						Acceptable speech
5242	https://www.facebook.com/10513336322_10153766238276323_10153768635756323	Linus Nilsson 55 Muslim NO GO zones in Sweden http://shoebat.com/2015/08/11/did-you-know-there-are-at-least-55-no-go-zones-in-sweden-where-christians-dare-not-go-and-where-swedish-law-no-longer-exists/	Background offensive	Migrants						Hate speech
5243	https://www.facebook.com/10513336322_10153766238276323_10153768666011323	Johan Pregmo YES!! You just described PERFECTLY what Radical Islamists are doing throughout the Middle East! Now, how do you think you combat this? Let me explained something to you about Arab/Muslim culture. The only thing they understand is FORCE. Not political correctness, not diplomacy, not mutual understanding. The way you STOP this worldwide Jihad is by being more brutal, more, more vicious, more horrific than them. Putin seems to be the only person that understands this. Nice, socialist, liberal pansies will be eaten alive by this menace. SO YES, VIKINGS need to fight back and save their country.	Background violence	Migrants						Hate speech
5244	https://www.facebook.com/10513336322_10153766238276323_10153768766466323	"No go zones? Doesn't exist. At least not in Sweden. Also, ""where Christians dare not go"" as it says in the url? If you knew anything about Sweden you would know that we aren't very religious at all. A very little percentage of Sweden's population believe in God. The no go zones are bullshit. I've lived almost my whole life in 3 of the supposed no go zones, and living in one now. As I said in another thread, I'm way more afraid of Swedish men in groups than immigrants when I'm out at night."	Acceptable speech|Inappropriate	No target						discard
5245	https://www.facebook.com/10513336322_10153766238276323_10153768774286323	Elin Linnéa Hägg Say goodbye to your country as you know it. Oh, start learning Arabic, stop eating pork and get a nice cover for your head. God bless	Background offensive	Migrants						Hate speech
5246	https://www.facebook.com/10513336322_10153766238276323_10153768808896323	this is a lefty article with stupid lefties that like going around in migrant areas! Trust me: any sane women doesn't like migrant areas and sweden is totally fucked up to violent Arabs from the Middle East! These people are brainwashed and don't even know that 9 out of 10 names in gang rapes are foreign! I am Swedish and trust me: no sane person likes the immigration policies of Sweden	Background offensive	Migrants						Hate speech
5247	https://www.facebook.com/10513336322_10153766238276323_10153768811741323	If Elin here thinks she is safer in a migrant area then a Swedish area then she is just stupid! I know thousands of people over the web! No one!!! Likes these areas!	Background offensive	Migrants						Hate speech
5248	https://www.facebook.com/10513336322_10153766238276323_10153768827036323	Thing is. In these immigrant dense areas, there are still Swedes living there. You act like you are going to get forced to convert to Islam just by coming near those places. Before you judge, actually see what it is you hate. You can't hate something that you know nothing about. And to attack me personally because I have a different view of things is not really a smart thing to do (see, saying that your actions aren't smart, not you as a person, know the difference)	Acceptable speech	No target						Acceptable speech
5249	https://www.facebook.com/10513336322_10153766238276323_10153768849376323	Det finns inte en vettig tjej i landet som känner sig säker i förorterna! Tro mig jag vet 1000 gr mer vad som pågår där än dig! Känner du till att det har inte framkommit ett enda svenskt namn i en gruppvåldtäkt de senaste 4 åren? Nej det vet du så klart inte! Ska du ha en lista av alla våldtäkter kan du få det!	Acceptable speech	No target						Acceptable speech
5250	https://www.facebook.com/10513336322_10153766238276323_10153769870041323	"Salvador, you are kind of inhumane. We will treat muslims equally before the law, as we always have- you advocate persecution based on religion, which is a violation of human rights. We're not going to ""combat"" muslims, we're going to combat crime. We need to revise our immigration policies, but targetting one religious minority specifically is something a fascist piece of shit would do- like Vladimir Putin."	Other offensive	Other						Hate speech
5251	https://www.facebook.com/10513336322_10153766238276323_10153770105601323	What's funny is most Muslims that I know here in Sweden aren't religious themselves. Yes, they believe in God and celebrate Eid but that's pretty much it. So I have no idea what you're babbling about	Acceptable speech	No target						Acceptable speech
5252	https://www.facebook.com/10513336322_10153766238276323_1520537684905672	Salvador Rovero verkar inte vara någon att lyssna på, sitta och berätta för mig som svensk vilka platser jag inte vill gå till och vad jag tycker är jobbigt. Stå för dina egna jävla åsikter istället. Vidrigt.	Acceptable speech	No target						Acceptable speech
5253	https://www.facebook.com/10513336322_10153766238276323_10153770784501323	No go zone?. Hahhahahahahahaha . Stop drinking Pablo .	Other offensive	Commenter						Hate speech
5254	https://www.facebook.com/10513336322_10153766238276323_1722610404628234	Japp, Salvador är ett riktigt praktarsel.	Acceptable speech	No target						Acceptable speech
5255	https://www.facebook.com/10513336322_10153766238276323_1521214498171324	Go vikings go!	Acceptable speech	No target						Acceptable speech
5256	https://www.facebook.com/10513336322_10153766238276323_1521214574837983	Heja Salvador!	Acceptable speech	No target						Acceptable speech
5257	https://www.facebook.com/10513336322_10153766238276323_1518892025073602	Johan Pregmo My friend. Islam is Supremacist /Domination Philosophy. If you learn the history, you will learn this. In this case, they are not using war or violence to dominate Europe. They are using our own values and laws against us. Misplaced compassion, political correctness, freedom of religion and human rights have allowed them to get a foothold in the land and eventually help them turn all of Europe in a Muslim caliphate. They will use democracy and forcing government concessions to change society to accommodate their own CULT. It's not immediate. The plan is very long term. 10-100 years, makes no difference. As long as it takes to accomplish Jihad . They are very patient. God bless	Background offensive	Migrants						Hate speech
5258	https://www.facebook.com/10513336322_10153766238276323_1746823088873632	No go zones in sweden? Hahahahahha well damn, thats news to me smh where the hell do they get all this fantasy from? yall racists should write fantasy books	Other offensive	Commenter						Hate speech
